CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
2243,FACULDADE PARAÍBANA,FAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
10921,FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO,FACEMA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2260,FACULDADE DE TECNOLOGIA IESVILLE,FATI,Privada,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3596,FACULDADE AMÉRICA LATINA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
329,ESCOLA SUPERIOR DE AGRONOMIA DE PARAGUAÇÚ PAULISTA,ESAPP,Privada,N,N,N,Faculdade,null,null,null,Extinta
18290,FACULDADE INTEGRADA DE LONDRINA,INTEGRADA,Privada,N,N,N,Faculdade,null,null,null,Extinta
180,FACULDADE DE DIREITO DE CARUARU,FADICA,Privada,N,N,N,Faculdade,null,null,null,Extinta
5693,Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
19513,Escola de Saúde Pública do Estado do Ceará,ESP-CE,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
3392,FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA,FABEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
3489,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CONSELHEIRO LAFAIETE,FACESA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2622,INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA,ISES,Privada,N,N,N,Faculdade,null,null,null,Extinta
2275,FACULDADE SANTO AGOSTINHO,FASA,Privada,N,N,N,Faculdade,null,null,null,Extinta
22169,Faculdade de Ciências Jurídicas de Marília,,Privada,N,N,N,Faculdade,null,null,null,Extinta
3313,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE BAMBUÍ,CEFET-BAMBUÍ,Pública,N,N,N,Centro Federal de Educação Tecnológica,null,null,null,Extinta
2810,INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA,ISEAT,Pública,N,N,N,Faculdade,null,null,null,Extinta
5075,ESCOLA AGROTÉCNICA FEDERAL DE CÁCERES,null,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Extinta
30331,Escola de Saúde Pública do Distrito Federal,ESP/DF,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
2348,INSTITUIÇÃO DE ENSINO SÃO FRANCISCO,IESF,Privada,N,N,N,Faculdade,null,null,null,Extinta
2844,FACULDADE SALESIANA DOM BOSCO DE PIRACICABA,FSDB,Privada,N,N,N,Faculdade,null,null,null,Extinta
5484,Universidade Regional do Cariri,null,Pública,N,N,N,Universidade,null,null,null,Extinta
5359,Universidade Estadual de Campinas,null,Pública,N,N,N,Universidade,null,null,null,Extinta
2146,FACULDADE DO ACRE,FAC,Privada,N,N,N,Faculdade,null,null,null,Extinta
1868,INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT,ISESD,Privada,N,N,N,Faculdade,null,null,null,Extinta
29941,ESCOLA DE SAÚDE PÚBLICA VISCONDE DE SABOIA,ESP-VS,Privada,N,N,N,Escola de Governo,null,null,null,Ativa
5682,Faculdade de Tecnologia de Piracicaba,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3472,INSTITUTO SUPERIOR DE EDUCAÇÃO DE PASSOS,ISEP,Pública,N,N,N,Faculdade,null,null,null,Extinta
19405,FACULDADES INTEGRADAS CESUMAR DE LONDRINA,CESUMAR,Privada,N,N,N,Faculdade,null,null,null,Extinta
1767,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,,Privada,N,N,N,Faculdade,null,null,null,Extinta
14784,FACULDADE DE TECNOLOGIA SENAI CURITIBA,,Privada,N,N,N,Faculdade,null,null,null,Extinta
21932,Instituto Una de Jataí,Una,Privada,N,N,N,Faculdade,null,null,null,Extinta
3476,FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA,FAFIDIA,Pública,N,N,N,Faculdade,null,null,null,Extinta
2330,Faculdade Cândido Rondon,FCR,Privada,N,N,N,Faculdade,null,null,null,Extinta
811,FACULDADE VALE DO APORÉ,FIC,Privada,N,N,N,Faculdade,null,null,null,Extinta
2935,Centro Universitário UniFACTHUS,UniFACTHUS,Privada,N,N,N,Centro Universitário,null,null,null,Ativa
26990,Escola de Saúde Pública Do Estado de Mato Grosso,ESPMT,Privada,N,N,N,Escola de Governo,null,null,null,Ativa
950,UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM,UNINOVA,Pública,N,N,N,Faculdade,null,null,null,Extinta
4135,Faculdade Uninorte,FAC Norte,Privada,N,N,N,Faculdade,null,null,null,Extinta
1262,FACULDADE ADVENTISTA DE EDUCAÇÃO DO NORDESTE,FAENE,Privada,N,N,N,Faculdade,null,null,null,Extinta
15501,Faculdade de Tecnologia SENAI Roberto Simonsen,,Privada,N,N,N,Faculdade,null,null,null,Extinta
4178,FACULDADE EVILÁSIO FORMIGA,FEF,Privada,N,N,N,Faculdade,null,null,null,Extinta
11095,Academia Militar das Agulhas Negras,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
5784,Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3185,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE SÃO VICENTE DO SUL,CEFETSVS,Pública,N,N,N,Centro Federal de Educação Tecnológica,null,null,null,Extinta
2797,FACULDADE DO LITORAL SUL,FLS,Privada,N,N,N,Faculdade,null,null,null,Extinta
14786,FACULDADE DE TECNOLOGIA SENAI LONDRINA,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1103,FACULDADE DE ADMINISTRAÇÃO SÃO PAULO,FAPI,Privada,N,N,N,Faculdade,null,null,null,Extinta
9862,Faculdade de Tecnologia de Bebedouro,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
1814,FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO,UNED,Pública,N,N,N,Faculdade,null,null,null,Extinta
558,FACULDADE DE ARTES DO PARANÁ,FAP,Pública,N,N,N,Faculdade,null,null,null,Extinta
18474,FACULDADE UNA DE CATALÃO,UNA,Privada,N,N,N,Faculdade,null,null,null,Extinta
27185,Instituto de Tecnológia de Agropecuária de Pitangui,ITAP,Privada,N,N,N,Faculdade,null,null,null,Ativa
21893,FACULDADE MAURÍCIO DE NASSAU DE SANTO ANDRÉ,FMN SANTO ANDRÉ,Privada,N,N,N,Faculdade,null,null,null,Extinta
13758,ESCOLA DE ADMINISTRAÇÃO DE BRASÍLIA,EAB,Privada,N,N,N,Faculdade,null,null,null,Extinta
302,FACULDADE DIVINÓPOLIS,FACED,Privada,N,N,N,Faculdade,null,null,null,Extinta
194,ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES,EEFTESM,Privada,N,N,N,Faculdade,null,null,null,Extinta
3181,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
9501,Faculdade de Tecnologia Sebrae,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
3788,FACULDADE JUIZ DE FORA,FJF,Privada,N,N,N,Faculdade,null,null,null,Extinta
3460,INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA,ISEPI,Pública,N,N,N,Faculdade,null,null,null,Extinta
844,FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA,FAEF,Privada,N,N,N,Faculdade,null,null,null,Extinta
3152,INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DO SAPUCAÍ,ISE,Privada,N,N,N,Faculdade,null,null,null,Extinta
3046,UNIVERSIDADE ESTADUAL DA PARAÍBA,null,Pública,N,N,N,Universidade,null,null,null,Extinta
3863,FACULDADE PROFESSOR DIRSON MACIEL DE BARROS,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
26780,ESCOLA NAVAL,EN,Pública,N,N,N,Faculdade,null,null,null,Ativa
4417,FACULDADE DE ENFERMAGEM DE BELO JARDIM,FAEB,Pública,N,N,N,Faculdade,null,null,null,Extinta
457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO,UNIAN - SP,Privada,N,N,N,Universidade,null,null,null,Extinta
2776,Faculdades Integradas Norte Capixaba - Fanorte,null,Privada,N,N,N,Faculdades Integradas,null,null,null,Extinta
464,FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO,FEC-FAAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
3038,UNIVERSIDADE DO ESTADO DE MATO GROSSO,null,Pública,N,N,N,Universidade,null,null,null,Extinta
395,FACULDADE DE CIÊNCIAS CONTÁBEIS DE LUCÉLIA,CEALPA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2195,FACULDADE DO BELO JARDIM,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
1066,INSTITUTO DE ENSINO E PESQUISA OBJETIVO,IEPO,Privada,N,N,N,Faculdade,null,null,null,Extinta
1763,FACULDADE DE TECNOLOGIA SENAI CHAPECÓ,SENAI,Privada,N,N,N,Faculdade,null,null,null,Extinta
11384,FACULDADE ANHANGUERA DE RIBEIRÃO PRETO,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
3798,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,null,Privada,N,N,N,Universidade,null,null,null,Extinta
1565,FACULDADE UNIME DE CIÊNCIAS JURÍDICAS,FCJ,Privada,N,N,N,Faculdade,null,null,null,Extinta
3390,CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE,null,Pública,N,N,N,Centro Universitário,null,null,null,Extinta
18154,FACULDADE INTEGRADA DE GUARAPUAVA,INTEGRADA,Privada,N,N,N,Faculdade,null,null,null,Extinta
22213,FACULDADE UNAMA DE CASTANHAL,UNAMA CASTANHAL,Privada,N,N,N,Faculdade,null,null,null,Extinta
19332,FACULDADE UNINABUCO BELÉM,NABUCO BELÉM,Privada,N,N,N,Faculdade,null,null,null,Extinta
2088,INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE TERESINA,ISA,Privada,N,N,N,Faculdade,null,null,null,Extinta
460,FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO,FAAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
20547,Faculdade Uninta Itapipoca,null,Privada,N,S,N,Faculdade,null,null,null,Extinta
1787,FACULDADE ANHANGUERA DE JOINVILLE,IESVILLE,Privada,N,N,N,Instituto Superior ou Escola Superior,null,null,null,Extinta
557,ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ,EMBAP,Pública,N,N,N,Faculdade,null,null,null,Extinta
14367,FACULDADE EFICAZ,FACULDADE EFICAZ,Privada,N,N,N,Faculdade,null,null,null,Extinta
4871,UNIVERSIDADE DO CONTESTADO,null,Privada,N,N,N,Universidade,null,null,null,Extinta
22235,Faculdade de Ciências Jurídicas de Pouso Alegre,,Privada,N,N,N,Faculdade,null,null,null,Extinta
3874,Faculdade Projeção de Planaltina,FAPRO,Privada,N,N,N,Faculdade,null,null,null,Extinta
12415,FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ,FMN Maceió,Privada,N,N,N,Faculdade,null,null,null,Extinta
18408,FACULDADE TABOÃO,FECAF,Privada,N,N,N,Faculdade,null,null,null,Extinta
4823,FACULDADE DE TECNOLOGIA EVOLUÇÃO,FECET,Privada,N,N,N,Faculdade,null,null,null,Extinta
21937,FACULDADE INTEGRADA DE CAMPO GRANDE,INTEGRADA,Privada,N,N,N,Faculdade,null,null,null,Extinta
2791,FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE,,Privada,N,N,N,Faculdade,null,null,null,Extinta
18406,FACULDADE CAMPOS,FECAF,Privada,N,N,N,Faculdade,null,null,null,Extinta
2577,INSTITUTO SUPERIOR DE MÚSICA DE SÃO LEOPOLDO,ISM,Privada,N,N,N,Faculdade,null,null,null,Extinta
4737,CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
18490,Instituto Politécnico Doctum de Guarapari,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
3461,FACULDADE DE FILOSOFIA DE PASSOS,FAFIPA,Pública,N,N,N,Faculdade,null,null,null,Extinta
2157,INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA,ISESA,Privada,N,N,N,Faculdade,null,null,null,Extinta
5680,Fatec Cruzeiro - Prof. Waldomiro May,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
2010,FACULDADE ESAMC SOROCABA,ESAMC,Privada,N,N,N,Faculdade,null,null,null,Extinta
4817,FACULDADE DE TECNOLOGIA SENAI ANCHIETA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
22224,FACULDADE UNIVERITAS UNIVERSUS VERITAS SÃO JOSÉ DO RIO PRETO,UNIVERITAS SJP,Privada,N,N,N,Faculdade,null,null,null,Extinta
3309,FACULDADE DE TECNOLOGIA INTERNACIONAL,FATEC INTERNACIONAL,Privada,N,N,N,Faculdade,null,null,null,Extinta
22157,Faculdade de Ciências Jurídicas de Serrinha,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2553,Faculdade Dom Pedro II - Luis Eduardo Magalhães,FDP II LEM,Privada,N,N,N,Faculdade,null,null,null,Extinta
22150,Faculdade de Ciências Jurídicas de Ribeirão das Neves,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2736,INSTITUTO TECNOLÓGICO DE CARATINGA,ITC,Privada,N,N,N,Faculdade,null,null,null,Extinta
3462,FACULDADE DE ENFERMAGEM DE PASSOS,FAENPA,Pública,N,N,N,Faculdade,null,null,null,Extinta
4195,UNIVERSIDADE DO SUL DE SANTA CATARINA,null,Privada,N,N,N,Universidade,null,null,null,Extinta
5593,FACULDADE ADVENTISTA DE HORTOLÂNDIA - UNASP HORTOLÂNDIA,FAH/UNASP-HT,Privada,N,N,N,Faculdade,null,null,null,Extinta
3684,FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA,FESC,Privada,N,N,N,Faculdade,null,null,null,Extinta
463,Faculdade de Comunicação e Marketing da Fundação Armando Álvares Penteado,FACOM-FAAP,Privada,N,N,N,Faculdade,null,null,null,Extinta
2077,FACULDADE ANGLO-AMERICANO,FAA,Privada,N,N,N,Faculdade,null,null,null,Extinta
6490,Faculdade de Tecnologia de Mauá,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
1158,FACULDADE RUY BARBOSA DE CIÊNCIA DA COMPUTAÇÃO,FRBCC,Privada,N,N,N,Faculdade,null,null,null,Extinta
3464,FACULDADE DE ENGENHARIA DE PASSOS,FEP,Pública,N,N,N,Faculdade,null,null,null,Extinta
2794,FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO,FAIESP,Privada,N,N,N,Faculdade,null,null,null,Extinta
4322,FACULDADE MUNICIPAL DE PALHOÇA,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
999,FACULDADE DE DIREITO DE BAURU,FDB,Privada,N,N,N,Faculdade,null,null,null,Extinta
5715,FACULDADE DE TECNOLOGIA DE LINS,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
8817,Faculdade de Tecnologia de São Roque,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
840,FACULDADE VITORIANA DE TECNOLOGIA,FVT,Privada,N,N,N,Faculdade,null,null,null,Extinta
12763,FACULDADE SANTA CASA,FSC,Privada,N,N,N,Faculdade,null,null,null,Ativa
1095,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE MONTE ALTO,FAN,Privada,N,N,N,Faculdade,null,null,null,Extinta
1654,INSTITUTO DE ENSINO SUPERIOR DE NOVA VENÉCIA,INESV,Privada,N,N,N,Instituto Superior ou Escola Superior,null,null,null,Extinta
25817,ESCOLA NACIONAL DE FORMAÇÃO E APERFEIÇOAMENTO DE MAGISTRADOS,ENFAM,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
190,ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES,EMSM,Privada,N,N,N,Faculdade,null,null,null,Extinta
680,FACULDADES INTEGRADAS DE PEDRO LEOPOLDO,FIPEL,Privada,N,N,N,Faculdade,null,null,null,Extinta
19050,FACULDADE INTEGRADA DE CARIACICA,MULTIVIX CARIAC,Privada,N,N,N,Faculdade,null,null,null,Extinta
18652,Faculdade UniJuazeiro,FacJuazeiro,Privada,N,N,N,Faculdade,null,null,null,Extinta
19735,FACULDADE RENOVAÇÃO DE LONDRINA,RENOVAÇÃO,Privada,N,N,N,Faculdade,null,null,null,Extinta
18362,Faculdade de Tecnologia - FATEC de Pompéia,,Pública,N,N,N,Faculdade,null,null,null,Extinta
2609,INSTITUTO SUPERIOR DE EDUCAÇÃO DE TUPI PAULISTA,ISETP,Privada,N,N,N,Faculdade,null,null,null,Extinta
25721,INSTITUTO ESTADUAL CARLOS GOMES,IECG,Pública,N,N,N,Faculdade,null,null,null,Ativa
3466,FACULDADE DE SERVIÇO SOCIAL DE PASSOS,FASESP,Pública,N,N,N,Faculdade,null,null,null,Extinta
2307,INSTITUTO SUPERIOR DE EDUCAÇÃO DE ITABIRA,ISEI,Privada,N,N,N,Faculdade,null,null,null,Extinta
29224,ESCOLA DA DEFENSORIA PÚBLICA DO ESTADO DE SÃO PAULO,,Privada,N,N,N,Escola de Governo,null,null,null,Ativa
1442,FACULDADE DE DIREITO DE TANGARÁ DA SERRA,,Privada,N,N,N,Faculdade,null,null,null,Extinta
1147,FACULDADE RUY BARBOSA DE PSICOLOGIA,FRBPSIC,Privada,N,N,N,Faculdade,null,null,null,Extinta
3872,FACULDADE DE TECNOLOGIA SÃO CARLOS,FATESC,Privada,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
1668,FACULDADE PITÁGORAS DE MINAS GERAIS,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
5129,ESCOLA AGROTÉCNICA FEDERAL DE CERES,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
23236,Escola Superior São Judas de Guarulhos,,Privada,N,N,N,Faculdade,null,null,null,Extinta
2563,INSTITUTO SUPERIOR DE EDUCAÇÃO PADRE JOÃO BAGOZZI,COSJISUP,Privada,N,N,N,Faculdade,null,null,null,Extinta
26238,ACADEMIA DE BOMBEIROS MILITAR,ABM,Pública,N,N,N,Faculdade,null,null,null,Ativa
13971,INSTITUTO DE ENSINO SUPERIOR INTEGRADO,IESI,Privada,N,N,N,Faculdade,null,null,null,Extinta
21367,FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS,FMN CAMPINAS,Privada,N,N,N,Faculdade,null,null,null,Extinta
2912,FACULDADE MARIA MILZA - CAMPUS FACTAE,FAMAM-FACTAE,Privada,N,N,N,Faculdade,null,null,null,Extinta
5216,"FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA",null,Privada,N,N,N,Faculdade,null,null,null,Extinta
27085,Hospital Militar de Área de Brasília,HMAB,Pública,N,N,N,Faculdade,null,null,null,Ativa
24554,IBET - Instituto Brasileiro de Estudos Tributários,,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
22930,Centro de Ensino e Pesquisa do Pró-Cardíaco,Procep,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
26759,Hospital Militar de Área de São Paulo,HMASP,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
1994,INSTITUTO DE ENSINO SUPERIOR DE DOURADOS,IESD,Privada,N,N,N,Instituto Superior ou Escola Superior,null,null,null,Extinta
22153,Faculdade de Ciências Jurídicas de Guanambi,,Privada,N,N,N,Faculdade,null,null,null,Extinta
998,FACULDADE DE SERVIÇO SOCIAL DE BAURU,FSSB,Privada,N,N,N,Faculdade,null,null,null,Extinta
960,FACULDADE DE CIÊNCIAS CONTÁBEIS DE ALTA FLORESTA,FACTERFLOR,Privada,N,N,N,Faculdade,null,null,null,Extinta
754,Centro Superior Una de Catalão,UNACAT,Privada,N,N,N,Faculdade,null,null,null,Extinta
544,FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA,FACHI,Privada,N,N,N,Faculdade,null,null,null,Extinta
5096,ESCOLA AGROTÉCNICA FEDERAL DE ARAGUATINS,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
3982,FACULDADE DE TECNOLOGIA FAMEG - FAMETEC,FAMETEC,Privada,N,N,N,Faculdade,null,null,null,Extinta
5243,FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT,FCJSD,Privada,N,N,N,Faculdade,null,null,null,Extinta
3150,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
372,FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO,FABCI,Privada,N,N,N,Faculdade,null,null,null,Extinta
19404,FACULDADE INTEGRADA CESUMAR DE CURITIBA,CESUMAR,Privada,N,N,N,Faculdade,null,null,null,Extinta
7952,Faculdade de Tecnologia de Jacareí,null,Pública,N,N,N,Faculdade de Tecnologia,null,null,null,Extinta
18147,FACULDADE INTEGRADA DE PONTA GROSSA,INTEGRADA,Privada,N,N,N,Faculdade,null,null,null,Extinta
1297,FACULDADE DOURADOS,FAD,Privada,N,N,N,Faculdade,null,null,null,Extinta
11563,FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1410,Faculdade Área1 Wyden,Área1 Wyden,Privada,N,N,N,Faculdade,null,null,null,Extinta
17707,Universidade Estadual do Norte do Paraná,UENP,Pública,N,N,N,Universidade,null,null,null,Extinta
3976,INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETÉ,ISAB,Privada,N,N,N,Faculdade,null,null,null,Extinta
16859,Qualin - Faculdade de Saúde,QLN,Privada,N,N,N,Faculdade,null,null,null,Ativa
1731,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,,Privada,N,N,N,Faculdade,null,null,null,Extinta
21368,FACULDADE MAURÍCIO DE NASSAU SÃO BERNARDO DO CAMPO,FMN SBC,Privada,N,N,N,Faculdade,null,null,null,Extinta
1054,ESCOLA BAHIANA DE ADMINISTRAÇÃO,EBA,Privada,N,N,N,Faculdade,null,null,null,Extinta
3467,FACULDADE DE NUTRIÇÃO DA FUNDAÇÃO DE ENSINO SUPERIOR DE PASSOS,FANUTRI,Pública,N,N,N,Faculdade,null,null,null,Extinta
15958,Hospital de Clínicas de Porto Alegre,,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
6473,Faculdade de Ciências e Tecnologia de Birigui,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
14201,Instituto Superior de Ciências Agrárias,ISAP,Pública,N,N,N,Faculdade,null,null,null,Extinta
3213,ESCOLA DE ENGENHARIA DE PIRACICABA,null,Pública,N,N,N,Faculdade,null,null,null,Extinta
75,FACULDADE ESTADUAL DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARANAVAÍ,FAFIPA,Pública,N,N,N,Faculdade,null,null,null,Extinta
1053,Centro Universitário de Excelência,UNEX,Privada,N,N,N,Centro Universitário,null,null,null,Ativa
25627,Faculdade Univates Nova Mutum,,Privada,N,N,N,Faculdade,null,null,null,Extinta
18642,Faculdade Uninassau Ananindeua,NASSAU ANANINDEUA,Privada,N,N,N,Faculdade,null,null,null,Extinta
11644,FACULDADE PRESBITERIANA AUGUSTO GALVÃO,FAPAG,Privada,N,N,N,Faculdade,null,null,null,Extinta
771,FACULDADE MARIA AUGUSTA RIBEIRO DAHER,FMA,Privada,N,N,N,Faculdade,null,null,null,Extinta
27067,Hospital Militar da Área de Porto Alegre,HMAPA,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,null,null,null,Ativa
1464,Faculdade de Ciências e Tecnologia Paulistana,FACITEP,Privada,N,N,N,Faculdade,null,null,null,Extinta
22099,Faculdade Belas Artes de São Paulo,FEBASP,Privada,N,N,N,Faculdade,null,null,null,Extinta
4040,ESCOLA AGROTÉCNICA FEDERAL DE UBERLÂNDIA,EAFUDI,Pública,N,N,N,Faculdade,null,null,null,Extinta
1710,FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1855,CENTRO UNIVERSITÁRIO CATÓLICO DO SUDOESTE DO PARANÁ,UNICS,Pública,N,N,N,Centro Universitário,null,null,null,Extinta
21894,FACULDADE MAURÍCIO DE NASSAU DE SOROCABA,FMN SOROCABA,Privada,N,N,N,Faculdade,null,null,null,Extinta
30426,Academia de Polícia Civil de Santa Catarina,ACADEPOL/SC,Privada,N,N,N,Escola de Governo,null,null,null,Ativa
1957,FACULDADE DE TECNOLOGIA SENAI JOINVILLE,SENAI DE JOINVILLE,Privada,N,N,N,Faculdade,null,null,null,Extinta
3772,Faculdade IBGEN,IBGEN,Privada,N,N,N,Faculdade,null,null,null,Extinta
19331,FACULDADE UNINABUCO MACEIÓ,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
18726,FACULDADE DE INOVAÇÃO TECNOLÓGICA DE CURITIBA,FAC-CESUMAR,Privada,N,N,N,Faculdade,null,null,null,Extinta
3000,FACULDADE CENECISTA DE SINOP,FACENOP,Privada,N,N,N,Faculdade,null,null,null,Extinta
18383,FACULDADE POUSO ALEGRE,,Privada,N,N,N,Faculdade,null,null,null,Extinta
4950,FACULDADE AUM,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
4592,FACULDADE DE OURO PRETO DO OESTE,UNEOURO,Privada,N,N,N,Faculdade,null,null,null,Extinta
1305,"FACULDADE ANHANGUERA DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP",null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1206,FACULDADE ADVENTISTA DE FISIOTERAPIA,FAFIS,Privada,N,N,N,Faculdade,null,null,null,Extinta
22225,Faculdade de Ciências Jurídicas de Eunápolis,,Privada,N,N,N,Faculdade,null,null,null,Extinta
18647,FACULDADE DA AMAZÔNIA DE MARABÁ,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1849,FACULDADE DE DIREITO DE MOGI MIRIM,FDMM,Privada,N,N,N,Faculdade,null,null,null,Extinta
30221,Escola da Magistratura do Estado de Rondônia,EMERON,Pública,N,N,N,Escola de Governo,null,null,null,Ativa
19329,FACULDADE UNINABUCO JOÃO PESSOA,null,Privada,N,N,N,Faculdade,null,null,null,Extinta
1329,FACULDADE DE ADMINISTRAÇÃO DE DIADEMA,FAD,Privada,N,N,N,Faculdade,null,null,null,Extinta
2001,SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA,SALT,Privada,N,N,N,Faculdade,null,null,null,Extinta
